id,start_time,end_time,namespace,app,chaosengine,experiment,status,verdict,duration_seconds,blast_radius,rollback_performed,rollback_time_seconds,rollback_reason,pod_name,node,host_ip,cpu_before_pct,cpu_during_pct,cpu_after_pct,memory_before_mb,memory_during_mb,memory_after_mb,latency_before_ms,latency_during_ms,latency_after_ms,error_rate_before_pct,error_rate_during_pct,error_rate_after_pct,probe_name,probe_success_pct,probe_checks,probe_details,resilience_score,raw_metric_snapshot,labels,annotation
e2dbf5bd-c631-4b08-83d3-b3c9b68fc818,2025-10-08T14:31:41.802690Z,2025-10-08T14:32:34.218283Z,qa,payments,payments-memory-stress-chaos,memory-stress,Completed,Pass,52.42,namespace,False,,,payments-pod-27,node-8,10.0.64.237,27.29,73.9,29.4,328.55,466.41,252.14,82.29,178.35,80.1,2.47,37.73,2.85,liveness-probe,87.64,1,"{'probe_name': 'liveness-probe', 'checks': 1, 'success_percentage': 87.64, 'failures': 0}",65.16,"litmus_chaosengine_experiment_verdict{app=""payments"",experiment=""memory-stress""} 1
litmus_chaosengine_experiment_duration_seconds{app=""payments"",experiment=""memory-stress""} 52.42
litmus_experiment_result_probe_success_percentage{app=""payments"",probe=""liveness-probe""} 87.64
","{'team': 'payments-team', 'criticality': 'P1', 'release': 'v3.17.45'}",post-deployment-check
c011a15a-4eda-45bd-bc9c-036683472856,2025-10-09T12:03:41.802690Z,2025-10-09T12:05:02.009471Z,litmus,nginx,nginx-disk-fill-chaos,disk-fill,Completed,Error,80.21,cluster,False,,,nginx-pod-9,node-17,10.0.198.232,5.97,54.76,0.8,152.69,287.93,217.63,67.99,185.83,60.92,3.61,6.56,12.66,db-connectivity,91.07,8,"{'probe_name': 'db-connectivity', 'checks': 8, 'success_percentage': 91.07, 'failures': 6}",,"litmus_chaosengine_experiment_verdict{app=""nginx"",experiment=""disk-fill""} 0
litmus_chaosengine_experiment_duration_seconds{app=""nginx"",experiment=""disk-fill""} 80.21
litmus_experiment_result_probe_success_percentage{app=""nginx"",probe=""db-connectivity""} 91.07
","{'team': 'search-team', 'criticality': 'P1', 'release': 'v2.5.46'}",rollback-test
bd548b3a-381c-455e-a92a-c34b71e9b676,2025-10-07T21:57:41.802690Z,2025-10-07T21:58:36.657437Z,staging,nginx,nginx-node-reboot-chaos,node-reboot,Completed,Pass,54.85,node,True,73.52,manual-intervention,nginx-pod-21,node-15,10.0.90.131,14.3,53.79,22.25,252.94,667.18,238.28,65.24,122.14,66.65,0.72,33.28,7.54,liveness-probe,43.05,5,"{'probe_name': 'liveness-probe', 'checks': 5, 'success_percentage': 43.05, 'failures': 4}",51.06,"litmus_chaosengine_experiment_verdict{app=""nginx"",experiment=""node-reboot""} 1
litmus_chaosengine_experiment_duration_seconds{app=""nginx"",experiment=""node-reboot""} 54.85
litmus_experiment_result_probe_success_percentage{app=""nginx"",probe=""liveness-probe""} 43.05
","{'team': 'search-team', 'criticality': 'P0', 'release': 'v3.9.10'}",scheduled-experiment
801f1a91-e3b3-4d91-9dac-8f43f8a7cf25,2025-10-08T19:34:41.802690Z,2025-10-08T19:37:29.742548Z,production,recommendation,recommendation-network-partition-chaos,network-partition,Completed,Awaited,167.94,node,True,33.31,slo-breach,recommendation-pod-39,node-4,10.0.118.171,33.71,86.55,24.26,365.89,843.81,373.86,160.0,151.4,239.9,0.13,8.26,9.43,http-response,42.65,8,"{'probe_name': 'http-response', 'checks': 8, 'success_percentage': 42.65, 'failures': 8}",,"litmus_chaosengine_experiment_verdict{app=""recommendation"",experiment=""network-partition""} 0
litmus_chaosengine_experiment_duration_seconds{app=""recommendation"",experiment=""network-partition""} 167.94
litmus_experiment_result_probe_success_percentage{app=""recommendation"",probe=""http-response""} 42.65
","{'team': 'core-platform', 'criticality': 'P1', 'release': 'v3.3.45'}",scheduled-experiment
e9918fe4-ef3d-4a79-b4cc-16decf7bdb22,2025-10-08T03:03:41.802690Z,2025-10-08T03:12:35.686145Z,litmus,recommendation,recommendation-cpu-hog-chaos,cpu-hog,Failed,Error,533.88,pod,False,,,recommendation-pod-47,node-4,10.0.181.206,31.94,82.86,28.48,227.47,329.33,253.59,103.06,256.24,167.88,1.57,38.56,4.77,http-response,31.75,9,"{'probe_name': 'http-response', 'checks': 9, 'success_percentage': 31.75, 'failures': 0}",,"litmus_chaosengine_experiment_verdict{app=""recommendation"",experiment=""cpu-hog""} 0
litmus_chaosengine_experiment_duration_seconds{app=""recommendation"",experiment=""cpu-hog""} 533.88
litmus_experiment_result_probe_success_percentage{app=""recommendation"",probe=""http-response""} 31.75
","{'team': 'payments-team', 'criticality': 'P0', 'release': 'v2.18.24'}",on-demand-run
704b2bdd-c962-465e-9350-207b6e5cf394,2025-10-09T00:49:41.802690Z,2025-10-09T00:52:24.647888Z,production,orders,orders-io-stress-chaos,io-stress,Completed,Pass,162.85,cluster,True,149.75,slo-breach,orders-pod-13,node-3,10.0.109.1,9.13,21.6,7.49,142.08,301.24,158.86,127.91,219.6,186.74,0.9,12.9,1.68,custom-slo-probe,66.8,8,"{'probe_name': 'custom-slo-probe', 'checks': 8, 'success_percentage': 66.8, 'failures': 6}",66.98,"litmus_chaosengine_experiment_verdict{app=""orders"",experiment=""io-stress""} 1
litmus_chaosengine_experiment_duration_seconds{app=""orders"",experiment=""io-stress""} 162.85
litmus_experiment_result_probe_success_percentage{app=""orders"",probe=""custom-slo-probe""} 66.8
","{'team': 'search-team', 'criticality': 'P2', 'release': 'v4.9.6'}",on-demand-run
6a6cd8b3-d5cb-4ac6-8019-6f59c67f2e0d,2025-10-09T11:43:41.802690Z,2025-10-09T11:53:19.739466Z,qa,inventory,inventory-disk-fill-chaos,disk-fill,Completed,Fail,577.94,node,False,,,inventory-pod-8,node-6,10.0.237.245,5.43,54.22,9.53,320.79,536.85,381.73,98.35,174.87,106.53,1.45,21.75,10.13,db-connectivity,6.08,6,"{'probe_name': 'db-connectivity', 'checks': 6, 'success_percentage': 6.08, 'failures': 2}",39.91,"litmus_chaosengine_experiment_verdict{app=""inventory"",experiment=""disk-fill""} 0
litmus_chaosengine_experiment_duration_seconds{app=""inventory"",experiment=""disk-fill""} 577.94
litmus_experiment_result_probe_success_percentage{app=""inventory"",probe=""db-connectivity""} 6.08
","{'team': 'search-team', 'criticality': 'P1', 'release': 'v4.14.27'}",post-deployment-check
cd791b6c-a6f0-46de-859f-947a3579619e,2025-10-08T19:06:41.802690Z,2025-10-08T19:15:49.662084Z,production,inventory,inventory-io-stress-chaos,io-stress,Completed,Fail,547.86,namespace,False,,,inventory-pod-20,node-15,10.0.209.57,9.04,52.81,18.0,264.66,395.99,285.65,4.96,146.63,81.25,0.45,28.64,9.4,http-response,6.35,1,"{'probe_name': 'http-response', 'checks': 1, 'success_percentage': 6.35, 'failures': 0}",34.0,"litmus_chaosengine_experiment_verdict{app=""inventory"",experiment=""io-stress""} 0
litmus_chaosengine_experiment_duration_seconds{app=""inventory"",experiment=""io-stress""} 547.86
litmus_experiment_result_probe_success_percentage{app=""inventory"",probe=""http-response""} 6.35
","{'team': 'search-team', 'criticality': 'P2', 'release': 'v2.5.34'}",post-deployment-check
6db9a78e-b9cd-4270-8ae1-f8829a85361e,2025-10-09T00:31:41.802690Z,2025-10-09T00:34:39.464243Z,staging,orders,orders-memory-stress-chaos,memory-stress,Completed,Pass,177.66,pod,False,,,orders-pod-16,node-1,10.0.18.217,5.0,32.86,4.7,104.93,220.74,50.93,154.71,196.64,167.4,0.62,31.98,6.48,liveness-probe,81.83,5,"{'probe_name': 'liveness-probe', 'checks': 5, 'success_percentage': 81.83, 'failures': 0}",67.84,"litmus_chaosengine_experiment_verdict{app=""orders"",experiment=""memory-stress""} 1
litmus_chaosengine_experiment_duration_seconds{app=""orders"",experiment=""memory-stress""} 177.66
litmus_experiment_result_probe_success_percentage{app=""orders"",probe=""liveness-probe""} 81.83
","{'team': 'payments-team', 'criticality': 'P0', 'release': 'v5.13.1'}",scheduled-experiment
cf6cf61a-ef08-4743-9b1b-e0f4ac3eaeb8,2025-10-07T20:40:41.802690Z,2025-10-07T20:46:46.701447Z,qa,orders,orders-pod-kill-chaos,pod-kill,Completed,Fail,364.9,pod,False,,,orders-pod-20,node-11,10.0.217.132,11.69,25.88,6.98,279.62,488.89,237.87,19.52,212.57,66.84,2.42,38.73,6.82,liveness-probe,38.24,8,"{'probe_name': 'liveness-probe', 'checks': 8, 'success_percentage': 38.24, 'failures': 6}",40.15,"litmus_chaosengine_experiment_verdict{app=""orders"",experiment=""pod-kill""} 0
litmus_chaosengine_experiment_duration_seconds{app=""orders"",experiment=""pod-kill""} 364.9
litmus_experiment_result_probe_success_percentage{app=""orders"",probe=""liveness-probe""} 38.24
","{'team': 'search-team', 'criticality': 'P2', 'release': 'v1.14.14'}",rollback-test
4f9ccb73-98b4-4389-8c92-9467924cd4a6,2025-10-09T17:01:41.802690Z,2025-10-09T17:05:43.225118Z,staging,auth,auth-io-stress-chaos,io-stress,Completed,Pass,241.42,pod,True,170.46,auto-detected-failure,auth-pod-20,node-11,10.0.73.208,34.73,69.02,29.73,99.47,388.54,94.17,144.88,253.87,152.77,3.84,13.92,5.58,custom-slo-probe,83.43,1,"{'probe_name': 'custom-slo-probe', 'checks': 1, 'success_percentage': 83.43, 'failures': 1}",72.35,"litmus_chaosengine_experiment_verdict{app=""auth"",experiment=""io-stress""} 1
litmus_chaosengine_experiment_duration_seconds{app=""auth"",experiment=""io-stress""} 241.42
litmus_experiment_result_probe_success_percentage{app=""auth"",probe=""custom-slo-probe""} 83.43
","{'team': 'growth', 'criticality': 'P0', 'release': 'v3.6.48'}",rollback-test
9a4580ba-f38f-49ae-b703-1cbbc12893d2,2025-10-08T01:53:41.802690Z,2025-10-08T01:59:11.427988Z,production,user-service,user-service-dns-failure-chaos,dns-failure,Completed,Fail,329.63,pod,False,,,user-service-pod-33,node-18,10.0.41.236,28.27,54.57,33.41,106.73,468.21,39.97,88.08,282.18,72.77,2.12,8.95,9.76,db-connectivity,13.99,9,"{'probe_name': 'db-connectivity', 'checks': 9, 'success_percentage': 13.99, 'failures': 6}",42.31,"litmus_chaosengine_experiment_verdict{app=""user-service"",experiment=""dns-failure""} 0
litmus_chaosengine_experiment_duration_seconds{app=""user-service"",experiment=""dns-failure""} 329.63
litmus_experiment_result_probe_success_percentage{app=""user-service"",probe=""db-connectivity""} 13.99
","{'team': 'growth', 'criticality': 'P0', 'release': 'v3.3.27'}",pre-deployment-validation
22f82bfb-f61f-4eb2-ba5b-de85ac0389fa,2025-10-08T18:31:41.802690Z,2025-10-08T18:36:57.678351Z,production,user-service,user-service-node-reboot-chaos,node-reboot,Completed,Pass,315.88,node,False,,,user-service-pod-14,node-20,10.0.190.133,19.05,84.58,27.59,302.05,720.87,229.12,105.35,269.53,86.53,2.08,8.09,0.88,readiness-probe,31.18,4,"{'probe_name': 'readiness-probe', 'checks': 4, 'success_percentage': 31.18, 'failures': 1}",51.03,"litmus_chaosengine_experiment_verdict{app=""user-service"",experiment=""node-reboot""} 1
litmus_chaosengine_experiment_duration_seconds{app=""user-service"",experiment=""node-reboot""} 315.88
litmus_experiment_result_probe_success_percentage{app=""user-service"",probe=""readiness-probe""} 31.18
","{'team': 'payments-team', 'criticality': 'P2', 'release': 'v4.10.6'}",scheduled-experiment
62d97939-c9d1-47d1-b1f9-1a48cff51333,2025-10-07T14:19:41.802690Z,2025-10-07T14:24:25.675681Z,staging,orders,orders-pod-kill-chaos,pod-kill,Completed,Awaited,283.87,node,False,,,orders-pod-23,node-1,10.0.98.71,23.79,45.19,26.28,191.14,281.25,199.34,132.21,138.48,130.5,3.65,14.85,4.81,readiness-probe,12.67,9,"{'probe_name': 'readiness-probe', 'checks': 9, 'success_percentage': 12.67, 'failures': 9}",,"litmus_chaosengine_experiment_verdict{app=""orders"",experiment=""pod-kill""} 0
litmus_chaosengine_experiment_duration_seconds{app=""orders"",experiment=""pod-kill""} 283.87
litmus_experiment_result_probe_success_percentage{app=""orders"",probe=""readiness-probe""} 12.67
","{'team': 'growth', 'criticality': 'P1', 'release': 'v5.18.38'}",pre-deployment-validation
01ef7fa7-db49-4854-8ba2-4b54c7609c6f,2025-10-07T14:07:41.802690Z,2025-10-07T14:14:24.558354Z,production,recommendation,recommendation-network-partition-chaos,network-partition,Running,Pass,402.76,namespace,False,,,recommendation-pod-14,node-3,10.0.75.37,35.11,57.74,43.03,68.27,299.71,56.21,133.3,191.99,173.35,0.59,23.0,3.12,db-connectivity,70.62,6,"{'probe_name': 'db-connectivity', 'checks': 6, 'success_percentage': 70.62, 'failures': 2}",66.11,"litmus_chaosengine_experiment_verdict{app=""recommendation"",experiment=""network-partition""} 1
litmus_chaosengine_experiment_duration_seconds{app=""recommendation"",experiment=""network-partition""} 402.76
litmus_experiment_result_probe_success_percentage{app=""recommendation"",probe=""db-connectivity""} 70.62
","{'team': 'search-team', 'criticality': 'P2', 'release': 'v1.19.13'}",on-demand-run
956da89e-708f-4d0e-b619-2c10d991cd0e,2025-10-08T18:10:41.802690Z,2025-10-08T18:17:50.054558Z,qa,search,search-process-kill-chaos,process-kill,Completed,Fail,428.25,node,True,12.46,manual-intervention,search-pod-44,node-4,10.0.222.167,34.36,88.31,31.28,198.43,487.77,273.69,184.2,214.31,209.1,4.67,44.49,5.02,custom-slo-probe,52.6,1,"{'probe_name': 'custom-slo-probe', 'checks': 1, 'success_percentage': 52.6, 'failures': 1}",51.74,"litmus_chaosengine_experiment_verdict{app=""search"",experiment=""process-kill""} 0
litmus_chaosengine_experiment_duration_seconds{app=""search"",experiment=""process-kill""} 428.25
litmus_experiment_result_probe_success_percentage{app=""search"",probe=""custom-slo-probe""} 52.6
","{'team': 'search-team', 'criticality': 'P0', 'release': 'v3.8.32'}",scheduled-experiment
1868c42c-23de-4e38-9089-520fdb943586,2025-10-07T13:43:41.802690Z,2025-10-07T13:46:29.254249Z,qa,inventory,inventory-dns-failure-chaos,dns-failure,Completed,Error,167.45,pod,False,,,inventory-pod-46,node-9,10.0.140.161,33.11,93.53,41.66,399.03,696.76,397.09,95.22,268.96,165.29,4.04,5.57,2.39,liveness-probe,70.56,3,"{'probe_name': 'liveness-probe', 'checks': 3, 'success_percentage': 70.56, 'failures': 1}",,"litmus_chaosengine_experiment_verdict{app=""inventory"",experiment=""dns-failure""} 0
litmus_chaosengine_experiment_duration_seconds{app=""inventory"",experiment=""dns-failure""} 167.45
litmus_experiment_result_probe_success_percentage{app=""inventory"",probe=""liveness-probe""} 70.56
","{'team': 'payments-team', 'criticality': 'P1', 'release': 'v1.1.28'}",scheduled-experiment
87b42c01-9a3d-425a-93d4-be7cd8f6d5ba,2025-10-08T12:15:41.802690Z,2025-10-08T12:16:44.800589Z,litmus,inventory,inventory-network-partition-chaos,network-partition,Completed,Fail,63.0,pod,False,,,inventory-pod-21,node-6,10.0.187.133,16.72,75.36,20.11,72.73,476.51,73.04,146.06,153.69,179.27,1.38,9.33,5.45,liveness-probe,63.53,1,"{'probe_name': 'liveness-probe', 'checks': 1, 'success_percentage': 63.53, 'failures': 1}",71.3,"litmus_chaosengine_experiment_verdict{app=""inventory"",experiment=""network-partition""} 0
litmus_chaosengine_experiment_duration_seconds{app=""inventory"",experiment=""network-partition""} 63.0
litmus_experiment_result_probe_success_percentage{app=""inventory"",probe=""liveness-probe""} 63.53
","{'team': 'search-team', 'criticality': 'P2', 'release': 'v3.3.21'}",post-deployment-check
d9b327c9-eb99-4198-accc-b548418f0159,2025-10-07T13:19:41.802690Z,2025-10-07T13:28:04.285538Z,qa,payments,payments-node-reboot-chaos,node-reboot,Running,Awaited,502.48,pod,True,237.68,auto-detected-failure,payments-pod-12,node-3,10.0.95.82,25.88,58.1,33.42,380.13,499.41,416.31,188.59,360.15,258.28,3.69,16.11,6.24,custom-slo-probe,17.8,3,"{'probe_name': 'custom-slo-probe', 'checks': 3, 'success_percentage': 17.8, 'failures': 2}",,"litmus_chaosengine_experiment_verdict{app=""payments"",experiment=""node-reboot""} 0
litmus_chaosengine_experiment_duration_seconds{app=""payments"",experiment=""node-reboot""} 502.48
litmus_experiment_result_probe_success_percentage{app=""payments"",probe=""custom-slo-probe""} 17.8
","{'team': 'growth', 'criticality': 'P0', 'release': 'v2.8.12'}",on-demand-run
042cf5ec-0734-41a3-8b86-61c3c6bef81d,2025-10-08T17:42:41.802690Z,2025-10-08T17:45:21.118374Z,litmus,recommendation,recommendation-cpu-hog-chaos,cpu-hog,Completed,Pass,159.32,namespace,True,285.15,slo-breach,recommendation-pod-23,node-17,10.0.230.213,16.04,53.7,10.25,295.77,436.58,357.95,159.46,193.02,223.42,2.52,35.71,10.05,readiness-probe,51.33,4,"{'probe_name': 'readiness-probe', 'checks': 4, 'success_percentage': 51.33, 'failures': 2}",54.57,"litmus_chaosengine_experiment_verdict{app=""recommendation"",experiment=""cpu-hog""} 1
litmus_chaosengine_experiment_duration_seconds{app=""recommendation"",experiment=""cpu-hog""} 159.32
litmus_experiment_result_probe_success_percentage{app=""recommendation"",probe=""readiness-probe""} 51.33
","{'team': 'core-platform', 'criticality': 'P1', 'release': 'v3.1.7'}",rollback-test
155d21f9-a529-4008-bf99-33ccb246a756,2025-10-09T05:03:41.802690Z,2025-10-09T05:08:29.552532Z,staging,recommendation,recommendation-node-reboot-chaos,node-reboot,Completed,Pass,287.75,pod,False,,,recommendation-pod-38,node-2,10.0.165.180,15.0,78.07,8.18,216.42,351.59,297.02,38.24,103.42,37.77,2.73,32.81,6.0,http-response,45.64,10,"{'probe_name': 'http-response', 'checks': 10, 'success_percentage': 45.64, 'failures': 6}",51.87,"litmus_chaosengine_experiment_verdict{app=""recommendation"",experiment=""node-reboot""} 1
litmus_chaosengine_experiment_duration_seconds{app=""recommendation"",experiment=""node-reboot""} 287.75
litmus_experiment_result_probe_success_percentage{app=""recommendation"",probe=""http-response""} 45.64
","{'team': 'growth', 'criticality': 'P1', 'release': 'v2.8.46'}",pre-deployment-validation
0730a20d-9216-41fd-865a-b9a4d2a86d64,2025-10-07T12:43:41.802690Z,2025-10-07T12:47:07.840255Z,litmus,search,search-cpu-hog-chaos,cpu-hog,Aborted,Awaited,206.04,cluster,False,,,search-pod-49,node-17,10.0.55.108,38.21,66.26,28.78,229.27,686.56,306.59,193.08,381.08,196.9,4.86,34.93,4.42,custom-slo-probe,78.86,1,"{'probe_name': 'custom-slo-probe', 'checks': 1, 'success_percentage': 78.86, 'failures': 0}",,"litmus_chaosengine_experiment_verdict{app=""search"",experiment=""cpu-hog""} 0
litmus_chaosengine_experiment_duration_seconds{app=""search"",experiment=""cpu-hog""} 206.04
litmus_experiment_result_probe_success_percentage{app=""search"",probe=""custom-slo-probe""} 78.86
","{'team': 'search-team', 'criticality': 'P0', 'release': 'v3.14.25'}",on-demand-run
8e1903be-939d-4a86-b295-ebc224096092,2025-10-08T00:03:41.802690Z,2025-10-08T00:03:47.304400Z,production,orders,orders-network-partition-chaos,network-partition,Completed,Pass,5.5,namespace,True,206.99,manual-intervention,orders-pod-16,node-7,10.0.223.24,1.19,12.34,0.0,242.44,409.17,184.94,94.99,164.01,130.61,1.21,37.89,3.86,custom-slo-probe,76.3,3,"{'probe_name': 'custom-slo-probe', 'checks': 3, 'success_percentage': 76.3, 'failures': 3}",61.91,"litmus_chaosengine_experiment_verdict{app=""orders"",experiment=""network-partition""} 1
litmus_chaosengine_experiment_duration_seconds{app=""orders"",experiment=""network-partition""} 5.5
litmus_experiment_result_probe_success_percentage{app=""orders"",probe=""custom-slo-probe""} 76.3
","{'team': 'search-team', 'criticality': 'P1', 'release': 'v4.19.25'}",rollback-test
09e14c40-3de1-41f7-822f-f0a27322913f,2025-10-09T10:35:41.802690Z,2025-10-09T10:39:13.188665Z,production,nginx,nginx-network-partition-chaos,network-partition,Completed,Pass,211.39,cluster,True,195.45,auto-detected-failure,nginx-pod-22,node-17,10.0.0.157,20.5,23.6,16.54,82.5,243.74,18.48,31.0,86.33,92.03,2.4,12.84,11.86,liveness-probe,16.35,9,"{'probe_name': 'liveness-probe', 'checks': 9, 'success_percentage': 16.35, 'failures': 1}",48.64,"litmus_chaosengine_experiment_verdict{app=""nginx"",experiment=""network-partition""} 1
litmus_chaosengine_experiment_duration_seconds{app=""nginx"",experiment=""network-partition""} 211.39
litmus_experiment_result_probe_success_percentage{app=""nginx"",probe=""liveness-probe""} 16.35
","{'team': 'growth', 'criticality': 'P0', 'release': 'v3.3.41'}",post-deployment-check
da6b6e11-f2b0-4993-b8fd-6a8345792652,2025-10-09T16:19:41.802690Z,2025-10-09T16:21:22.528539Z,qa,orders,orders-node-reboot-chaos,node-reboot,Completed,Pass,100.73,pod,False,,,orders-pod-42,node-13,10.0.216.198,17.57,69.51,9.89,332.49,782.01,332.9,156.42,295.94,237.72,4.86,9.33,5.01,db-connectivity,53.17,7,"{'probe_name': 'db-connectivity', 'checks': 7, 'success_percentage': 53.17, 'failures': 1}",60.56,"litmus_chaosengine_experiment_verdict{app=""orders"",experiment=""node-reboot""} 1
litmus_chaosengine_experiment_duration_seconds{app=""orders"",experiment=""node-reboot""} 100.73
litmus_experiment_result_probe_success_percentage{app=""orders"",probe=""db-connectivity""} 53.17
","{'team': 'core-platform', 'criticality': 'P0', 'release': 'v3.18.16'}",on-demand-run
047048e2-6083-4831-9422-c79703e02796,2025-10-07T17:44:41.802690Z,2025-10-07T17:52:50.439580Z,litmus,recommendation,recommendation-disk-fill-chaos,disk-fill,Completed,Pass,488.64,node,False,,,recommendation-pod-32,node-15,10.0.187.13,17.6,64.85,22.94,58.24,155.22,16.89,83.99,167.81,99.71,0.18,4.65,6.96,http-response,73.87,4,"{'probe_name': 'http-response', 'checks': 4, 'success_percentage': 73.87, 'failures': 1}",73.5,"litmus_chaosengine_experiment_verdict{app=""recommendation"",experiment=""disk-fill""} 1
litmus_chaosengine_experiment_duration_seconds{app=""recommendation"",experiment=""disk-fill""} 488.64
litmus_experiment_result_probe_success_percentage{app=""recommendation"",probe=""http-response""} 73.87
","{'team': 'payments-team', 'criticality': 'P2', 'release': 'v1.4.46'}",on-demand-run
8064e805-fdf8-4087-9c86-0bcc43960434,2025-10-07T23:23:41.802690Z,2025-10-07T23:28:03.307515Z,qa,inventory,inventory-memory-stress-chaos,memory-stress,Completed,Pass,261.5,pod,False,,,inventory-pod-47,node-17,10.0.234.11,15.54,25.81,25.08,273.24,708.36,249.62,196.07,202.61,287.36,3.75,20.65,2.02,custom-slo-probe,72.16,2,"{'probe_name': 'custom-slo-probe', 'checks': 2, 'success_percentage': 72.16, 'failures': 1}",70.28,"litmus_chaosengine_experiment_verdict{app=""inventory"",experiment=""memory-stress""} 1
litmus_chaosengine_experiment_duration_seconds{app=""inventory"",experiment=""memory-stress""} 261.5
litmus_experiment_result_probe_success_percentage{app=""inventory"",probe=""custom-slo-probe""} 72.16
","{'team': 'payments-team', 'criticality': 'P0', 'release': 'v5.8.19'}",rollback-test
4d19ed7a-5150-4bc9-8fb2-bf1f3df009c8,2025-10-07T17:22:41.802690Z,2025-10-07T17:28:07.601479Z,litmus,auth,auth-kube-api-failure-chaos,kube-api-failure,Completed,Pass,325.8,namespace,False,,,auth-pod-49,node-14,10.0.140.192,20.56,23.76,18.53,113.44,220.14,14.45,42.22,196.45,101.09,1.37,19.87,8.85,custom-slo-probe,9.71,4,"{'probe_name': 'custom-slo-probe', 'checks': 4, 'success_percentage': 9.71, 'failures': 0}",38.22,"litmus_chaosengine_experiment_verdict{app=""auth"",experiment=""kube-api-failure""} 1
litmus_chaosengine_experiment_duration_seconds{app=""auth"",experiment=""kube-api-failure""} 325.8
litmus_experiment_result_probe_success_percentage{app=""auth"",probe=""custom-slo-probe""} 9.71
","{'team': 'search-team', 'criticality': 'P0', 'release': 'v1.19.18'}",rollback-test
660815e2-68db-437d-ac5f-3e4b93fc45cb,2025-10-07T23:03:41.802690Z,2025-10-07T23:09:36.611618Z,qa,user-service,user-service-process-kill-chaos,process-kill,Completed,Pass,354.81,cluster,True,141.27,slo-breach,user-service-pod-22,node-11,10.0.163.89,20.46,57.72,13.86,186.52,358.14,218.66,114.69,121.2,153.07,4.92,8.24,11.9,http-response,36.92,5,"{'probe_name': 'http-response', 'checks': 5, 'success_percentage': 36.92, 'failures': 2}",61.15,"litmus_chaosengine_experiment_verdict{app=""user-service"",experiment=""process-kill""} 1
litmus_chaosengine_experiment_duration_seconds{app=""user-service"",experiment=""process-kill""} 354.81
litmus_experiment_result_probe_success_percentage{app=""user-service"",probe=""http-response""} 36.92
","{'team': 'growth', 'criticality': 'P2', 'release': 'v4.0.9'}",rollback-test
31298f6c-d529-45c2-9c50-1dfa751a9e75,2025-10-07T11:07:41.802690Z,2025-10-07T11:09:26.009602Z,qa,user-service,user-service-node-reboot-chaos,node-reboot,Completed,Fail,104.21,namespace,False,,,user-service-pod-49,node-10,10.0.251.254,36.93,46.15,39.07,347.38,350.72,291.04,198.43,308.29,199.86,0.8,31.9,7.61,db-connectivity,55.01,6,"{'probe_name': 'db-connectivity', 'checks': 6, 'success_percentage': 55.01, 'failures': 6}",53.75,"litmus_chaosengine_experiment_verdict{app=""user-service"",experiment=""node-reboot""} 0
litmus_chaosengine_experiment_duration_seconds{app=""user-service"",experiment=""node-reboot""} 104.21
litmus_experiment_result_probe_success_percentage{app=""user-service"",probe=""db-connectivity""} 55.01
","{'team': 'core-platform', 'criticality': 'P1', 'release': 'v5.8.20'}",pre-deployment-validation
311cdcc0-6d59-4e13-8a19-795f21339af8,2025-10-09T10:07:41.802690Z,2025-10-09T10:14:22.022264Z,qa,user-service,user-service-process-kill-chaos,process-kill,Completed,Pass,400.22,cluster,True,277.55,auto-detected-failure,user-service-pod-49,node-15,10.0.146.212,16.6,16.83,23.2,317.03,627.93,353.7,20.57,132.4,50.74,2.09,9.64,0.44,liveness-probe,13.86,10,"{'probe_name': 'liveness-probe', 'checks': 10, 'success_percentage': 13.86, 'failures': 8}",46.1,"litmus_chaosengine_experiment_verdict{app=""user-service"",experiment=""process-kill""} 1
litmus_chaosengine_experiment_duration_seconds{app=""user-service"",experiment=""process-kill""} 400.22
litmus_experiment_result_probe_success_percentage{app=""user-service"",probe=""liveness-probe""} 13.86
","{'team': 'payments-team', 'criticality': 'P2', 'release': 'v5.13.1'}",pre-deployment-validation
caab72fb-444e-4336-ad25-fa4e50a9aee5,2025-10-07T10:43:41.802690Z,2025-10-07T10:46:15.517439Z,litmus,recommendation,recommendation-dns-failure-chaos,dns-failure,Aborted,Pass,153.71,namespace,False,,,recommendation-pod-39,node-13,10.0.98.218,15.39,76.62,8.89,378.0,834.76,342.54,59.3,237.13,64.14,2.31,12.11,7.55,liveness-probe,79.68,8,"{'probe_name': 'liveness-probe', 'checks': 8, 'success_percentage': 79.68, 'failures': 8}",68.14,"litmus_chaosengine_experiment_verdict{app=""recommendation"",experiment=""dns-failure""} 1
litmus_chaosengine_experiment_duration_seconds{app=""recommendation"",experiment=""dns-failure""} 153.71
litmus_experiment_result_probe_success_percentage{app=""recommendation"",probe=""liveness-probe""} 79.68
","{'team': 'payments-team', 'criticality': 'P2', 'release': 'v3.5.15'}",post-deployment-check
